time_s,displacement_m
7.990666404151137,0.026000000000000002
8.007348379942684,0.026000000000000002
8.024030355734231,0.026000000000000002
8.040712331525778,0.026000000000000002
8.057394307317326,0.026000000000000002
8.074076283108871,0.026000000000000002
8.090758258900419,0.026000000000000002
8.107440234691966,0.026000000000000002
8.124122210483515,0.026000000000000002
8.140804186275062,0.026000000000000002
8.15748616206661,0.026000000000000002
8.174168137858157,0.026000000000000002
8.190850113649702,0.026000000000000002
8.20753208944125,0.026000000000000002
8.224214065232799,0.026000000000000002
8.240896041024348,0.026000000000000002
8.257578016815893,0.026000000000000002
8.27425999260744,0.026000000000000002
8.290941968398988,0.026000000000000002
8.307623944190535,0.026000000000000002
8.324305919982082,0.026000000000000002
8.34098789577363,0.026000000000000002
8.357669871565177,0.026000000000000002
8.374351847356722,0.026000000000000002
8.39103382314827,0.0256
8.407715798939819,0.026000000000000002
8.424397774731366,0.0256
8.441079750522913,0.0256
8.45776172631446,0.026000000000000002
8.474443702106006,0.026000000000000002
8.491125677897552,0.026000000000000002
8.5078076536891,0.026000000000000002
8.524489629480646,0.026000000000000002
8.541171605272195,0.026000000000000002
8.557853581063743,0.026000000000000002
8.57453555685529,0.026000000000000002
8.591217532646837,0.026000000000000002
8.607899508438383,0.026000000000000002
8.62458148422993,0.026000000000000002
8.641263460021479,0.026000000000000002
8.657945435813026,0.026000000000000002
8.674627411604574,0.026000000000000002
8.691309387396121,0.026000000000000002
8.707991363187666,0.026000000000000002
8.724673338979214,0.026000000000000002
8.741355314770763,0.0264
8.75803729056231,0.0264
8.774719266353857,0.0264
8.791401242145405,0.0264
8.80808321793695,0.0264
8.8247651937285,0.0264
8.841447169520047,0.0264
8.858129145311594,0.0264
8.874811121103141,0.0264
8.891493096894687,0.0264
8.908175072686234,0.0264
8.924857048477783,0.0264
8.94153902426933,0.026000000000000002
8.95822100006088,0.0264
8.974902975852425,0.0264
8.99158495164397,0.0264
9.00826692743552,0.0264
9.024948903227067,0.0264
9.041630879018614,0.0264
9.058312854810161,0.0264
9.074994830601709,0.0264
9.091676806393254,0.0264
9.108358782184803,0.0264
9.12504075797635,0.026000000000000002
9.141722733767898,0.026000000000000002
9.158404709559445,0.026000000000000002
9.17508668535099,0.0264
9.191768661142538,0.0264
9.208450636934087,0.026000000000000002
9.225132612725634,0.026000000000000002
9.24181458851718,0.026000000000000002
9.258496564308729,0.0264
9.275178540100274,0.026000000000000002
9.291860515891823,0.026000000000000002
9.30854249168337,0.026000000000000002
9.325224467474918,0.0264
9.341906443266465,0.0264
9.35858841905801,0.026000000000000002
9.375270394849558,0.026000000000000002
9.391952370641107,0.026000000000000002
9.408634346432654,0.026000000000000002
9.425316322224198,0.026000000000000002
9.441998298015747,0.026000000000000002
9.458680273807294,0.026000000000000002
9.475362249598842,0.026000000000000002
9.492044225390389,0.026000000000000002
9.508726201181934,0.026000000000000002
9.525408176973482,0.026000000000000002
9.54209015276503,0.0264
9.558772128556578,0.0264
9.575454104348125,0.0264
9.592136080139673,0.026000000000000002
9.608818055931218,0.026000000000000002
9.625500031722767,0.0264
9.642182007514315,0.0264
9.658863983305862,0.026000000000000002
9.675545959097409,0.026000000000000002
9.692227934888955,0.026000000000000002
9.708909910680502,0.026000000000000002
9.725591886472051,0.026000000000000002
9.742273862263598,0.026000000000000002
9.758955838055147,0.026000000000000002
9.775637813846693,0.026000000000000002
9.792319789638238,0.0264
9.809001765429786,0.0264
9.825683741221335,0.0264
9.842365717012882,0.026000000000000002
9.85904769280443,0.026000000000000002
9.875729668595977,0.026000000000000002
9.892411644387522,0.026000000000000002
9.909093620179071,0.026000000000000002
9.925775595970618,0.026000000000000002
9.942457571762166,0.026000000000000002
9.959139547553713,0.026000000000000002
9.975821523345259,0.026000000000000002
9.992503499136806,0.026000000000000002
10.009185474928355,0.026000000000000002
10.025867450719902,0.026000000000000002
10.042549426511448,0.026000000000000002
10.059231402302997,0.026000000000000002
10.075913378094542,0.026000000000000002
10.092595353886091,0.026000000000000002
10.109277329677639,0.026000000000000002
10.125959305469186,0.026000000000000002
10.142641281260733,0.026000000000000002
10.159323257052279,0.026000000000000002
10.176005232843826,0.026000000000000002
10.192687208635375,0.026000000000000002
10.209369184426922,0.026000000000000002
10.226051160218471,0.026000000000000002
10.242733136010017,0.026000000000000002
10.259415111801562,0.026000000000000002
10.27609708759311,0.026000000000000002
10.292779063384659,0.026000000000000002
10.309461039176206,0.026000000000000002
10.326143014967753,0.026000000000000002
10.3428249907593,0.026000000000000002
10.359506966550846,0.026000000000000002
10.376188942342392,0.026000000000000002
10.39287091813394,0.026000000000000002
10.409552893925486,0.026000000000000002
10.426234869717035,0.026000000000000002
10.442916845508583,0.026000000000000002
10.45959882130013,0.0264
10.476280797091677,0.0264
10.492962772883223,0.0264
10.50964474867477,0.0264
10.526326724466319,0.0264
10.543008700257866,0.0264
10.559690676049415,0.0264
10.57637265184096,0.0264
10.593054627632506,0.0264
10.609736603424054,0.0264
10.626418579215603,0.0264
10.64310055500715,0.0264
10.659782530798697,0.0264
10.676464506590245,0.0264
10.69314648238179,0.0264
10.70982845817334,0.0264
10.726510433964886,0.0264
10.743192409756434,0.0264
10.759874385547981,0.0264
10.776556361339527,0.0264
10.793238337131074,0.0264
10.809920312922623,0.0264
10.82660228871417,0.0264
10.843284264505716,0.0264
10.859966240297265,0.0264
10.87664821608881,0.0264
10.89333019188036,0.0264
10.910012167671907,0.0264
10.926694143463454,0.0264
10.943376119255001,0.0264
10.960058095046547,0.0264
10.976740070838094,0.0264
10.993422046629643,0.0264
11.01010402242119,0.0264
11.026785998212738,0.0264
11.043467974004285,0.0264
11.06014994979583,0.0264
11.076831925587378,0.0264
11.093513901378927,0.0264
11.110195877170474,0.0264
11.126877852962021,0.0264
11.143559828753569,0.0264
11.160241804545114,0.0264
11.176923780336663,0.0264
11.19360575612821,0.0264
11.210287731919758,0.0264
11.226969707711305,0.0264
11.24365168350285,0.0264
11.260333659294398,0.0264
11.277015635085947,0.0264
11.293697610877494,0.0264
11.310379586669043,0.0264
11.327061562460587,0.0264
11.343743538252134,0.0264
11.360425514043683,0.0268
11.377107489835229,0.0268
11.393789465626774,0.0268
11.410471441418322,0.0268
11.42715341720987,0.0268
11.443835393001418,0.0264
11.460517368792965,0.0268
11.477199344584513,0.0268
11.493881320376058,0.0264
11.510563296167607,0.0264
11.527245271959154,0.0264
11.543927247750702,0.0264
11.560609223542249,0.0264
11.577291199333795,0.0264
11.593973175125342,0.0264
11.610655150916891,0.0264
11.627337126708438,0.0264
11.644019102499987,0.0264
11.660701078291533,0.0264
11.677383054083078,0.0264
11.694065029874627,0.0268
11.710747005666175,0.0268
11.727428981457722,0.0268
11.74411095724927,0.027200000000000002
11.760792933040817,0.0268
11.777474908832362,0.0268
11.794156884623911,0.0268
11.810838860415458,0.0268
11.827520836207006,0.0264
11.844202811998553,0.0264
11.860884787790098,0.0264
11.877566763581646,0.0264
11.894248739373195,0.0264
11.910930715164742,0.0264
11.927612690956288,0.027200000000000002
11.944294666747837,0.027200000000000002
11.960976642539382,0.0264
11.977658618330931,0.0264
11.994340594122479,0.0264
12.011022569914026,0.0264
12.027704545705573,0.0264
12.044386521497119,0.0264
12.061068497288666,0.0264
12.077750473080215,0.027200000000000002
12.094432448871762,0.027200000000000002
12.111114424663311,0.027200000000000002
12.127796400454857,0.0264
12.144478376246402,0.0264
12.16116035203795,0.0264
12.177842327829499,0.0264
12.194524303621046,0.0264
12.211206279412593,0.0264
12.22788825520414,0.0264
12.244570230995686,0.0264
12.261252206787235,0.0264
12.277934182578782,0.0264
12.294616158370326,0.0264
12.311298134161875,0.027200000000000002
12.327980109953423,0.027200000000000002
12.34466208574497,0.027200000000000002
12.361344061536517,0.027200000000000002
12.378026037328063,0.027200000000000002
12.39470801311961,0.027200000000000002
12.411389988911159,0.0264
12.428071964702706,0.0264
12.444753940494255,0.0264
12.4614359162858,0.0264
12.478117892077346,0.0268
12.494799867868894,0.0268
12.511481843660443,0.0264
12.52816381945199,0.0264
12.544845795243537,0.0264
12.561527771035085,0.0264
12.57820974682663,0.027200000000000002
12.59489172261818,0.027200000000000002
12.611573698409726,0.027200000000000002
12.628255674201274,0.027200000000000002
12.644937649992821,0.0264
12.661619625784367,0.0264
12.678301601575914,0.0264
12.694983577367463,0.0264
12.71166555315901,0.0264
12.728347528950556,0.0264
12.745029504742105,0.027200000000000002
12.76171148053365,0.027200000000000002
12.7783934563252,0.027200000000000002
12.795075432116747,0.027200000000000002
12.811757407908294,0.027200000000000002
12.828439383699841,0.027200000000000002
12.845121359491387,0.027200000000000002
12.861803335282934,0.027200000000000002
12.878485311074483,0.027200000000000002
12.89516728686603,0.027200000000000002
12.91184926265758,0.027200000000000002
12.928531238449125,0.027200000000000002
12.94521321424067,0.027200000000000002
12.961895190032218,0.027200000000000002
12.978577165823767,0.027200000000000002
12.995259141615314,0.027200000000000002
13.011941117406861,0.027200000000000002
13.028623093198409,0.027200000000000002
13.045305068989954,0.027200000000000002
13.061987044781503,0.027200000000000002
13.07866902057305,0.027200000000000002
13.095350996364598,0.027200000000000002
13.112032972156145,0.027200000000000002
13.12871494794769,0.027200000000000002
13.145396923739238,0.027200000000000002
13.162078899530787,0.027200000000000002
13.178760875322334,0.027200000000000002
13.19544285111388,0.027200000000000002
13.212124826905429,0.027200000000000002
13.228806802696974,0.027200000000000002
13.245488778488523,0.027200000000000002
13.262170754280069,0.027200000000000002
13.278852730071614,0.0268
13.295534705863162,0.0268
13.31221668165471,0.027200000000000002
13.328898657446258,0.027200000000000002
13.345580633237805,0.027200000000000002
13.362262609029353,0.027200000000000002
13.378944584820898,0.027200000000000002
13.395626560612447,0.027200000000000002
13.412308536403994,0.027200000000000002
13.428990512195542,0.027200000000000002
13.445672487987089,0.027200000000000002
13.462354463778635,0.027200000000000002
13.479036439570182,0.027200000000000002
13.495718415361731,0.027200000000000002
13.512400391153278,0.027200000000000002
13.529082366944824,0.027200000000000002
13.545764342736373,0.027200000000000002
13.562446318527918,0.027200000000000002
13.579128294319467,0.027200000000000002
13.595810270111015,0.027200000000000002
13.612492245902562,0.027200000000000002
13.62917422169411,0.027200000000000002
13.645856197485655,0.027200000000000002
13.662538173277202,0.027200000000000002
13.679220149068751,0.027200000000000002
13.695902124860298,0.027200000000000002
13.712584100651846,0.027200000000000002
13.729266076443393,0.027200000000000002
13.745948052234938,0.027200000000000002
13.762630028026486,0.027200000000000002
13.779312003818035,0.027200000000000002
13.795993979609582,0.027200000000000002
13.81267595540113,0.027200000000000002
13.829357931192677,0.027200000000000002
13.846039906984222,0.027200000000000002
13.862721882775771,0.027200000000000002
13.879403858567319,0.027200000000000002
13.896085834358866,0.027200000000000002
13.912767810150413,0.027200000000000002
13.929449785941959,0.027200000000000002
13.946131761733506,0.027200000000000002
