time_s,displacement_pixels,displacement_cm,match_score
1.032614301496775155e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.726100087165832520e-01
1.034282499075929884e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.725439667701721191e-01
1.035950696655084613e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.728006243705749512e-01
1.037618894234239342e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.693357467651367188e-01
1.039287091813394071e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.690983414649963379e-01
1.040955289392548799e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.689621448516845703e-01
1.042623486971703528e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.689495682716369629e-01
1.044291684550858257e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.690755724906921387e-01
1.045959882130012986e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.715660333633422852e-01
1.047628079709167714e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.717015147209167480e-01
1.049296277288322443e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.729068994522094727e-01
1.050964474867477172e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.773911356925964355e-01
1.052632672446631901e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.771300077438354492e-01
1.054300870025786629e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.755068540573120117e-01
1.055969067604941358e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.747997045516967773e-01
1.057637265184096087e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.768710255622863770e-01
1.059305462763250816e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.789118885993957520e-01
1.060973660342405545e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.749745845794677734e-01
1.062641857921560273e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.722734212875366211e-01
1.064310055500715002e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.721641063690185547e-01
1.065978253079869731e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.726719975471496582e-01
1.067646450659024460e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.677270174026489258e-01
1.069314648238179188e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.673458456993103027e-01
1.070982845817333917e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.682662010192871094e-01
1.072651043396488646e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.679718732833862305e-01
1.074319240975643375e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.711906433105468750e-01
1.075987438554798103e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.652930617332458496e-01
1.077655636133952832e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.656624317169189453e-01
1.079323833713107561e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.660173773765563965e-01
1.080992031292262290e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.656946778297424316e-01
1.082660228871417019e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.684444189071655273e-01
1.084328426450571747e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.655239701271057129e-01
1.085996624029726476e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.650879025459289551e-01
1.087664821608881205e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.655255198478698730e-01
1.089333019188035934e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.679021954536437988e-01
1.091001216767190662e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.690379023551940918e-01
1.092669414346345391e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.683401703834533691e-01
1.094337611925500120e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.693131566047668457e-01
1.096005809504654849e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.681742310523986816e-01
1.097674007083809578e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.681607604026794434e-01
1.099342204662964129e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.702470421791076660e-01
1.101010402242118857e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.699351906776428223e-01
1.102678599821273586e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.690301537513732910e-01
1.104346797400428315e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.681640982627868652e-01
1.106014994979583044e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.693707942962646484e-01
1.107683192558737773e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.717269659042358398e-01
1.109351390137892501e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.698169350624084473e-01
1.111019587717047230e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.667672634124755859e-01
1.112687785296201959e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.650105953216552734e-01
1.114355982875356688e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.646227478981018066e-01
1.116024180454511416e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.686131000518798828e-01
1.117692378033666145e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.681900262832641602e-01
1.119360575612820874e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.669143080711364746e-01
1.121028773191975603e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.675965428352355957e-01
1.122696970771130331e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.681122422218322754e-01
1.124365168350285060e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.691105604171752930e-01
1.126033365929439789e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.696870565414428711e-01
1.127701563508594518e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.699437737464904785e-01
1.129369761087749247e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.691374421119689941e-01
1.131037958666903975e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.689756155014038086e-01
1.132706156246058704e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.685840725898742676e-01
1.134374353825213433e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.686576843261718750e-01
1.136042551404368162e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.662913799285888672e-01
1.137710748983522890e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.666137814521789551e-01
1.139378946562677619e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.664982080459594727e-01
1.141047144141832348e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.688238024711608887e-01
1.142715341720987077e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.690886259078979492e-01
1.144383539300141805e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.681802511215209961e-01
1.146051736879296534e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.693457007408142090e-01
1.147719934458451263e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.692774534225463867e-01
1.149388132037605992e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.687012553215026855e-01
1.151056329616760721e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.688539028167724609e-01
1.152724527195915449e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.681623697280883789e-01
1.154392724775070178e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.684522867202758789e-01
1.156060922354224907e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.686296105384826660e-01
1.157729119933379636e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.691766619682312012e-01
1.159397317512534364e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.693861126899719238e-01
1.161065515091689093e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.692418098449707031e-01
1.162733712670843822e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.686282396316528320e-01
1.164401910249998551e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.677368521690368652e-01
1.166070107829153280e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.666810750961303711e-01
1.167738305408308008e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.655057311058044434e-01
1.169406502987462737e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.655624747276306152e-01
1.171074700566617466e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.656179666519165039e-01
1.172742898145772195e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.656242847442626953e-01
1.174411095724926923e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.645900249481201172e-01
1.176079293304081652e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.656568884849548340e-01
1.177747490883236381e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.665988802909851074e-01
1.179415688462391110e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.667383551597595215e-01
1.181083886041545838e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.675695419311523438e-01
1.182752083620700567e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.677824497222900391e-01
1.184420281199855296e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.676952481269836426e-01
1.186088478779010025e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.682087421417236328e-01
1.187756676358164754e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.682159543037414551e-01
1.189424873937319482e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.676790952682495117e-01
1.191093071516474211e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.675814628601074219e-01
1.192761269095628940e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.674664855003356934e-01
1.194429466674783491e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.672988176345825195e-01
1.196097664253938220e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.672010660171508789e-01
1.197765861833092949e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.671133279800415039e-01
1.199434059412247677e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.668212652206420898e-01
1.201102256991402406e+01,-6.500000000000000000e+01,-2.600000000000000089e+00,7.674060463905334473e-01
1.202770454570557135e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.670936584472656250e-01
1.204438652149711864e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.674369215965270996e-01
1.206106849728866592e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.674847841262817383e-01
1.207775047308021321e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.675657868385314941e-01
1.209443244887176050e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.675405144691467285e-01
1.211111442466330779e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.679696083068847656e-01
1.212779640045485507e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.679603099822998047e-01
1.214447837624640236e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.674971222877502441e-01
1.216116035203794965e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.674217224121093750e-01
1.217784232782949694e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.681181430816650391e-01
1.219452430362104423e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.681173086166381836e-01
1.221120627941259151e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.686929106712341309e-01
1.222788825520413880e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.688003778457641602e-01
1.224457023099568609e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.689049243927001953e-01
1.226125220678723338e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.693994045257568359e-01
1.227793418257878066e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.683497071266174316e-01
1.229461615837032795e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.664293050765991211e-01
1.231129813416187524e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.667322158813476562e-01
1.232798010995342253e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.667024135589599609e-01
1.234466208574496981e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.655204534530639648e-01
1.236134406153651710e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.640907764434814453e-01
1.237802603732806439e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.636908888816833496e-01
1.239470801311961168e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.650049328804016113e-01
1.241138998891115897e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.653395533561706543e-01
1.242807196470270625e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.635526657104492188e-01
1.244475394049425354e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.626511454582214355e-01
1.246143591628580083e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.637010812759399414e-01
1.247811789207734812e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.668737173080444336e-01
1.249479986786889540e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.688210606575012207e-01
1.251148184366044269e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.686782479286193848e-01
1.252816381945198998e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.679200768470764160e-01
1.254484579524353727e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.690346837043762207e-01
1.256152777103508456e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.669042944908142090e-01
1.257820974682663184e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.664296627044677734e-01
1.259489172261817913e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.672038674354553223e-01
1.261157369840972642e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.690368890762329102e-01
1.262825567420127371e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.697888016700744629e-01
1.264493764999282099e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.704226374626159668e-01
1.266161962578436828e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.687265276908874512e-01
1.267830160157591557e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.662386894226074219e-01
1.269498357736746286e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.657938599586486816e-01
1.271166555315901014e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.656481862068176270e-01
1.272834752895055743e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.659339308738708496e-01
1.274502950474210472e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.662956118583679199e-01
1.276171148053365201e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.674557566642761230e-01
1.277839345632519930e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.671707868576049805e-01
1.279507543211674658e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.672414183616638184e-01
1.281175740790829387e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.696141004562377930e-01
1.282843938369984116e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.690381407737731934e-01
1.284512135949138845e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.688291668891906738e-01
1.286180333528293573e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.686016559600830078e-01
1.287848531107448302e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.685469985008239746e-01
1.289516728686602853e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.683734297752380371e-01
1.291184926265757582e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.671259641647338867e-01
1.292853123844912311e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.675662636756896973e-01
1.294521321424067040e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.669451236724853516e-01
1.296189519003221768e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.668936848640441895e-01
1.297857716582376497e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.660410404205322266e-01
1.299525914161531226e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.658202648162841797e-01
1.301194111740685955e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.661115527153015137e-01
1.302862309319840683e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.665810585021972656e-01
1.304530506898995412e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.663981318473815918e-01
1.306198704478150141e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.666943669319152832e-01
1.307866902057304870e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.664258480072021484e-01
1.309535099636459599e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.667043209075927734e-01
1.311203297215614327e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.667155265808105469e-01
1.312871494794769056e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.670264840126037598e-01
1.314539692373923785e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.668991088867187500e-01
1.316207889953078514e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.665799260139465332e-01
1.317876087532233242e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.663739323616027832e-01
1.319544285111387971e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.667320370674133301e-01
1.321212482690542700e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.658364772796630859e-01
1.322880680269697429e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.662742733955383301e-01
1.324548877848852158e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.655223608016967773e-01
1.326217075428006886e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.681092619895935059e-01
1.327885273007161615e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.695694565773010254e-01
1.329553470586316344e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.694278955459594727e-01
1.331221668165471073e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.702647447586059570e-01
1.332889865744625801e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.730126976966857910e-01
1.334558063323780530e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.725011110305786133e-01
1.336226260902935259e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.711769342422485352e-01
1.337894458482089988e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.681197524070739746e-01
1.339562656061244716e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.659682035446166992e-01
1.341230853640399445e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.672150731086730957e-01
1.342899051219554174e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.679196596145629883e-01
1.344567248798708903e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.682481408119201660e-01
1.346235446377863632e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.685059309005737305e-01
1.347903643957018360e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.683785557746887207e-01
1.349571841536173089e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.682966589927673340e-01
1.351240039115327818e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.699795365333557129e-01
1.352908236694482547e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.685667276382446289e-01
1.354576434273637275e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.686417698860168457e-01
1.356244631852792004e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.678293585777282715e-01
1.357912829431946733e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.675262689590454102e-01
1.359581027011101462e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.679498195648193359e-01
1.361249224590256190e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.676291465759277344e-01
1.362917422169410919e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.671502232551574707e-01
1.364585619748565648e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.733264565467834473e-01
1.366253817327720377e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.696121931076049805e-01
1.367922014906875106e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.675091028213500977e-01
1.369590212486029834e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.669572830200195312e-01
1.371258410065184563e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.672839164733886719e-01
1.372926607644339292e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.678527832031250000e-01
1.374594805223494021e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.678881287574768066e-01
1.376263002802648749e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.681699395179748535e-01
1.377931200381803478e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.683906555175781250e-01
1.379599397960958207e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.684834599494934082e-01
1.381267595540112936e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.686984539031982422e-01
1.382935793119267665e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.689312100410461426e-01
1.384603990698422393e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.681756615638732910e-01
1.386272188277576944e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.681155800819396973e-01
1.387940385856731673e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.689189910888671875e-01
1.389608583435886402e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.740456461906433105e-01
1.391276781015041131e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.745625376701354980e-01
1.392944978594195860e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.742127776145935059e-01
1.394613176173350588e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.728000879287719727e-01
1.396281373752505317e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.669571042060852051e-01
1.397949571331660046e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.674374580383300781e-01
1.399617768910814775e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.674731612205505371e-01
1.401285966489969503e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.669104933738708496e-01
1.402954164069124232e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.671356797218322754e-01
1.404622361648278961e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.681084871292114258e-01
1.406290559227433690e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.693637609481811523e-01
1.407958756806588418e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.681268453598022461e-01
1.409626954385743147e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.673908472061157227e-01
1.411295151964897876e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.676363587379455566e-01
1.412963349544052605e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.674081921577453613e-01
1.414631547123207334e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.668347358703613281e-01
1.416299744702362062e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.678081393241882324e-01
1.417967942281516791e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.679769992828369141e-01
1.419636139860671520e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.660271525382995605e-01
1.421304337439826249e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.668542861938476562e-01
1.422972535018980977e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.659178972244262695e-01
1.424640732598135706e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.659828066825866699e-01
1.426308930177290435e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.666925191879272461e-01
1.427977127756445164e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.666419744491577148e-01
1.429645325335599892e+01,-6.600000000000000000e+01,-2.640000000000000124e+00,7.660517096519470215e-01
1.431313522914754621e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.664162516593933105e-01
1.432981720493909350e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.677677869796752930e-01
1.434649918073064079e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.689143419265747070e-01
1.436318115652218808e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.730160355567932129e-01
1.437986313231373536e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.741047739982604980e-01
1.439654510810528265e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.737278342247009277e-01
1.441322708389682994e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.734590768814086914e-01
1.442990905968837723e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.725655436515808105e-01
1.444659103547992451e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.697175145149230957e-01
1.446327301127147180e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.690917849540710449e-01
1.447995498706301909e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.733515501022338867e-01
1.449663696285456638e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.737939953804016113e-01
1.451331893864611366e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.739449739456176758e-01
1.453000091443766095e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.734570503234863281e-01
1.454668289022920824e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.752720713615417480e-01
1.456336486602075553e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.781162858009338379e-01
1.458004684181230282e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.777976989746093750e-01
1.459672881760385010e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.772852778434753418e-01
1.461341079339539739e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.768661379814147949e-01
1.463009276918694468e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.762693166732788086e-01
1.464677474497849197e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.770650386810302734e-01
1.466345672077003925e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.755935788154602051e-01
1.468013869656158654e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.759215235710144043e-01
1.469682067235313383e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.731664776802062988e-01
1.471350264814468112e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.693380713462829590e-01
1.473018462393622841e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.650333046913146973e-01
1.474686659972777569e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.662383913993835449e-01
1.476354857551932298e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.674694657325744629e-01
1.478023055131087027e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.668070197105407715e-01
1.479691252710241756e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.667628526687622070e-01
1.481359450289396307e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.700509428977966309e-01
1.483027647868551036e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.697567343711853027e-01
1.484695845447705764e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.639871835708618164e-01
1.486364043026860493e+01,-6.700000000000000000e+01,-2.680000000000000160e+00,7.637614011764526367e-01
1.488032240606015222e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.676109671592712402e-01
1.489700438185169951e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.728827595710754395e-01
1.491368635764324679e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.725769281387329102e-01
1.493036833343479408e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.713925838470458984e-01
1.494705030922634137e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.704135179519653320e-01
1.496373228501788866e+01,-6.800000000000000000e+01,-2.720000000000000195e+00,7.718156576156616211e-01
